return,lag_1,lag_5,ma_20,volatility_10,VIX,NASDAQ,TNX,Adj Close
-2.336067720232151,-0.7380837987344601,-0.7395240029739119,-0.7442302358290431,2.753830350746968,0.5034337075884703,0.44337790889562606,2.3048642128261205,0.8566187620162964
0.6361018989680298,-0.7406163759520774,-0.7398404028245525,-0.7442804984334955,1.088750961562246,0.2725893858584175,0.38804607597715524,2.287901670088151,0.8716142773628235
1.7427216182758092,-0.7398991839505693,-0.7397499971176904,-0.7441445629428193,0.9949745937337425,0.09750457035130061,0.448179019262219,2.2586024318222417,0.9114462733268738
1.0589158917716746,-0.7379941351243455,-0.7384843057225489,-0.7439595096364364,0.795929224233869,0.2759350328058226,0.4842042316172571,2.2200511314803197,0.9372197985649108
-0.6790084096832426,-0.7367614621735177,-0.740089044391336,-0.7437447561888736,0.7880194685970622,0.34173105445970187,0.40026268725347836,2.206943461417375,0.9222243428230286
3.7584031786862653,-0.7374786513243086,-0.7426429883615815,-0.7433586531911618,1.6310374274711694,0.20121728595886307,0.44563129567793175,2.180728488947439,1.011729121208191
2.639631230988383,-0.7331978974008054,-0.7419197455814529,-0.7428480383257686,1.8572031814264391,0.17779818273829934,0.5139294163609702,2.1676208188844943,1.081083059310913
-0.8336131813256991,-0.7298808997164355,-0.7399986243106336,-0.7423708356288286,1.953714783889099,0.2636678733709736,0.5477772771253322,2.129069518542572,1.0595275163650513
-0.7801306189892787,-0.730911838809337,-0.7387555515908161,-0.7418533674323564,2.0187164437910483,0.38076275135688414,0.5577808068068897,2.20925638502239,1.0398454666137695
0.19664842568928903,-0.7318531741571863,-0.7394787914961766,-0.7413724531440321,1.8241820543217147,0.5168160826724547,0.5557864625542331,2.225448320881308,1.0464062690734863
-0.17401645084954703,-0.7315393900064687,-0.73516192186828,-0.7409246649359464,1.3191300711059222,0.5536173482713665,0.5001600749679023,2.20617248688237,1.0431267023086548
-0.95029500385885,-0.7316962421717859,-0.7318169394620636,-0.7408218552349164,1.4906250147921134,0.46886287328782805,0.41573203609722137,2.1899809186794057,1.0192270278930664
-2.992539778656055,-0.7328392942732582,-0.7328565763432967,-0.7407533155310938,2.031222851482664,0.6216438012235158,0.33239289088775714,2.125214278211594,0.942843735218048
3.0898035169649685,-0.7364924855967605,-0.7338058535139572,-0.7406105269999309,2.4131732992724118,0.4699780889369627,0.3836778651113301,2.092830774149711,1.0182892084121704
-0.7735120611326145,-0.7328841474586949,-0.7334894220408675,-0.7404711657154924,2.422766740879142,0.4610565764495188,0.22789090782923282,2.0643028780747605,0.99954491853714
-1.8175427725458217,-0.7337806324718249,-0.7336475975306591,-0.7403900602152604,1.8848009049908214,0.8056503419237133,0.19452039120487197,1.952503482068065,0.9545587301254272
0.893200093752236,-0.7359321913720457,-0.7348002932912955,-0.7402369883456665,1.4493259252522999,0.9495097573719572,0.2035914549260438,1.984115643938989,0.9775212407112122
-1.6127648116883728,-0.7348339610981202,-0.7384843057225489,-0.7401832989303784,1.5249802406266748,0.8089957761654829,0.24746964287503037,2.00955964187392,0.9386261701583862
2.0065567830585676,-0.7366941994996662,-0.7348455248924074,-0.7400736379324161,1.8439334423445934,0.5012032762902006,0.32728851121816027,1.958671646004058,0.9878298044204712
-2.0619512355200738,-0.7343409323979742,-0.735749573336724,-0.7400062406926005,1.9952905929538558,0.6796337387447222,0.21206011949290107,1.914722788605194,0.9372197985649108
-1.7976399310780984,-0.7367614621735177,-0.7379192844285013,-0.739911427367841,2.0761245953068337,0.8201477199511968,0.1530291418217697,1.9802604036080107,0.8955138921737671
-3.3989379326407128,-0.7387561346998142,-0.7368117886465279,-0.7400393667728391,2.434397071663178,1.0130755604332025,0.02529851665334962,2.050424233476811,0.8191298842430115
1.588200420296451,-0.7424093602319237,-0.7386877214377566,-0.7401810137117724,2.3968409285071,1.0599135541686944,-0.01613009628965667,2.0087886673389153,0.8533386588096619
-0.7191828398292132,-0.74077325377385,-0.7363146003803077,-0.7404208993333388,1.6782551484117267,1.5160265447943961,-0.17474593307236774,1.9864289351999576,0.8388118743896484
4.159139887931205,-0.7414680277347915,-0.7387555515908161,-0.740404906144909,2.7871367925271064,1.009730126191433,-0.07753472270807808,2.068929092940744,0.92878520488739
0.8995876545841534,-0.7371648643228736,-0.7407670526955846,-0.7405522636603219,2.709719996274723,0.6941313294778416,0.035980371747911875,2.110564659078639,0.9512788653373718
-1.829881435072539,-0.7360890577909491,-0.7444510996240552,-0.7409737778115821,2.7894913636324548,0.7944983981379989,-0.0029095590447688656,2.055821422877799,0.9081659317016602
-0.7801100523795365,-0.7381510243489872,-0.7428011897242859,-0.7413838697928095,2.718023114835525,0.6640211450681036,-0.03080979025643294,2.0658448271447702,0.8912960886955261
